zpid,price,bedrooms,bathrooms,livingArea,lotAreaValue,yearBuilt,homeType,latitude,longitude,city,zipcode,zestimate,rentZestimate,daysOnZillow,has_zestimate,has_rent_zestimate
28139267,339000,4.0,2.0,1779.0,7474.896,1971.0,SINGLE_FAMILY,29.748377,-95.60962,Houston,77077,322600.0,2199.0,61,1,1
28037238,369988,4.0,3.0,1533.0,8376.588,1959.0,SINGLE_FAMILY,29.7012,-95.51392,Houston,77074,369600.0,1841.0,0,1,1
112152541,1498000,4.0,4.0,4707.0,0.2843,2010.0,SINGLE_FAMILY,29.742973,-95.63485,Houston,77077,1503900.0,7619.0,0,1,1
27906720,120000,0.0,0.0,0.0,6699.528,2001.5,LOT,29.688015,-95.496,Houston,77074,376400.0,1275.0,0,0,1
27907073,285000,3.0,2.0,1625.0,7000.092,1964.0,SINGLE_FAMILY,29.68237,-95.49415,Houston,77074,274400.0,1999.0,18,1,1
2134060537,230000,3.0,3.0,1444.0,22.722,1978.0,TOWNHOUSE,29.739683,-95.584404,Houston,77077,225600.0,1800.0,10,1,1
28037159,380000,5.0,3.0,2294.0,8089.092,1959.0,SINGLE_FAMILY,29.701832,-95.506256,Houston,77074,379400.0,2600.0,54,1,1
28012054,378000,4.0,2.0,2137.0,8576.964,1959.0,SINGLE_FAMILY,29.68064,-95.49913,Houston,77074,366100.0,2275.0,13,1,1
28220338,160900,2.0,3.0,1404.0,1144.0,1977.0,TOWNHOUSE,29.678406,-95.50676,Houston,77074,160100.0,1749.0,1,1,1
27992846,275000,3.0,2.0,1431.0,7605.576,1958.0,SINGLE_FAMILY,29.68444,-95.50099,Houston,77074,271900.0,1849.0,7,1,1
28004645,290000,4.0,2.0,1860.0,7871.292,1955.0,SINGLE_FAMILY,29.692638,-95.504395,Houston,77074,271000.0,2350.0,60,1,1
28033474,235000,3.0,2.0,1624.0,8102.16,1958.0,SINGLE_FAMILY,29.682068,-95.532166,Houston,77074,225400.0,1900.0,21,1,1
28349951,124995,2.0,3.0,1274.0,1.7037,1978.0,TOWNHOUSE,29.672827,-95.534256,Houston,77074,117900.0,1550.0,13,1,1
28036972,240000,3.0,2.0,1334.0,9439.452,1958.0,SINGLE_FAMILY,29.703764,-95.50697,Houston,77074,223600.0,1825.0,53,1,1
27990557,370000,4.0,3.0,1553.0,7718.832,1956.0,SINGLE_FAMILY,29.68899,-95.50099,Houston,77074,353800.0,1994.0,74,1,1
2054494061,85000,2.0,2.0,1144.0,1.7671,1962.0,CONDO,29.691101,-95.51248,Houston,77074,73500.0,1345.0,211,1,1
28064047,320000,3.0,2.0,2277.0,7440.0,1959.0,SINGLE_FAMILY,29.68557,-95.51905,Houston,77074,376400.0,2250.0,76,0,1
28163035,325990,4.0,2.0,2272.0,10371.636,1972.0,SINGLE_FAMILY,29.972824,-95.559555,Houston,77070,328400.0,2225.0,0,1,1
28349804,99900,2.0,3.0,1274.0,5.5575,1979.0,TOWNHOUSE,29.675228,-95.53552,Houston,77074,89300.0,1500.0,277,1,1
28261646,409900,4.0,4.0,3065.0,9827.136,1979.0,SINGLE_FAMILY,29.98026,-95.60174,Houston,77070,401800.0,2949.0,11,1,1
28163102,314990,4.0,2.0,2123.0,10624.284,1972.0,SINGLE_FAMILY,29.971174,-95.557076,Houston,77070,301000.0,2250.0,33,1,1
28157799,299999,4.0,3.0,3070.0,0.2583,1971.0,SINGLE_FAMILY,29.9753,-95.58359,Houston,77070,300600.0,2850.0,4,1,1
28145864,275000,4.0,3.0,1929.0,9600.624,1970.0,SINGLE_FAMILY,29.972929,-95.58145,Houston,77070,263900.0,2103.0,20,1,1
28015369,339000,3.0,2.0,1922.0,8873.172,1958.0,SINGLE_FAMILY,29.682219,-95.50393,Houston,77074,327000.0,2199.0,22,1,1
28357726,478000,4.0,4.0,3228.0,9400.248,1981.0,SINGLE_FAMILY,29.983286,-95.60338,Houston,77070,458000.0,2981.0,64,1,1
28033392,320000,4.0,2.0,2528.0,8398.368,1965.0,SINGLE_FAMILY,29.680214,-95.53005,Houston,77074,306900.0,2386.0,21,1,1
55480361,395000,4.0,4.0,2879.0,8123.94,1999.0,SINGLE_FAMILY,29.975136,-95.5706,Houston,77070,394000.0,2800.0,6,1,1
28448065,289900,4.0,3.0,2500.0,5776.056,1992.0,SINGLE_FAMILY,29.95678,-95.577354,Houston,77070,282500.0,2350.0,12,1,1
27906992,329900,3.0,3.0,1722.0,7000.092,1960.0,SINGLE_FAMILY,29.683426,-95.4955,Houston,77074,318100.0,2250.0,28,1,1
28190002,345000,5.0,3.0,2381.0,9199.872,1975.0,SINGLE_FAMILY,29.985502,-95.59261,Houston,77070,325400.0,2749.0,261,1,1
28015314,287000,3.0,2.0,1813.0,7150.0,1959.0,SINGLE_FAMILY,29.68619,-95.50479,Houston,77074,286200.0,1884.0,3,1,1
28004332,247000,3.0,2.0,1379.0,7365.996,1956.0,SINGLE_FAMILY,29.70156,-95.50029,Houston,77074,230400.0,1849.0,54,1,1
28064082,339990,3.0,2.0,1608.0,0.2715,1962.0,SINGLE_FAMILY,29.686153,-95.51841,Houston,77074,321100.0,1917.0,29,1,1
27990562,599000,4.0,2.0,2733.0,8646.66,2024.0,SINGLE_FAMILY,29.689003,-95.50045,Houston,77074,579000.0,2800.0,131,1,1
27917118,494000,4.0,3.0,3049.0,0.6529,1963.0,SINGLE_FAMILY,29.678629,-95.512825,Houston,77074,489100.0,3200.0,7,1,1
28357604,438000,5.0,4.0,3768.0,8799.12,1982.0,SINGLE_FAMILY,29.985699,-95.606316,Houston,77070,429100.0,3299.0,11,1,1
28051187,336900,3.0,2.0,1838.0,7914.852,1959.0,SINGLE_FAMILY,29.68005,-95.49695,Houston,77074,376400.0,2199.0,8,0,1
121111853,999000,5.0,5.0,5341.0,0.3806,2012.0,SINGLE_FAMILY,30.000223,-95.571205,Houston,77070,983300.0,6074.0,11,1,1
28275197,324900,4.0,3.0,2358.0,9766.152,1982.0,SINGLE_FAMILY,29.993038,-95.59949,Houston,77070,324900.0,2378.0,5,1,1
58676410,605000,5.0,4.0,4870.0,9600.624,2001.0,SINGLE_FAMILY,29.973866,-95.553635,Houston,77070,583700.0,4516.0,39,1,1
2137880097,79900,2.0,2.0,1034.0,6.7447,1981.0,CONDO,29.677305,-95.53445,Houston,77074,70600.0,1300.0,189,1,1
28004545,277000,3.0,2.0,1244.0,7492.32,1956.0,SINGLE_FAMILY,29.69433,-95.503815,Houston,77074,259400.0,1800.0,55,1,1
28204942,774900,5.0,5.0,5004.0,0.5579,1983.0,SINGLE_FAMILY,29.99167,-95.59246,Houston,77070,735500.0,4666.0,89,1,1
28449221,725000,5.0,6.0,5424.0,0.3409999999999999,1989.0,SINGLE_FAMILY,29.987585,-95.59756,Houston,77070,683700.0,4614.0,222,1,1
28285635,336900,4.0,3.0,2370.0,9450.0,1983.0,SINGLE_FAMILY,29.96862,-95.58089,Houston,77070,340000.0,2299.0,0,1,1
28215484,349000,4.0,3.0,2562.0,9347.976,1976.0,SINGLE_FAMILY,29.980602,-95.54698,Houston,77070,333900.0,2367.0,49,1,1
28145849,350000,4.0,3.0,3182.0,0.2812,1970.0,SINGLE_FAMILY,29.972357,-95.583496,Houston,77070,334600.0,2900.0,39,1,1
28189974,324990,4.0,3.0,2703.0,9600.624,1976.0,SINGLE_FAMILY,29.984138,-95.59163,Houston,77070,325100.0,2795.0,5,1,1
28221998,259000,4.0,2.0,1810.0,7919.208,1976.0,SINGLE_FAMILY,30.000933,-95.57708,Houston,77070,247700.0,1949.0,26,1,1
28163158,385000,5.0,4.0,3030.0,10145.124,1973.0,SINGLE_FAMILY,29.974707,-95.55837,Houston,77070,367500.0,2875.0,54,1,1
28402245,399000,4.0,3.0,2549.0,8001.972,1983.0,SINGLE_FAMILY,29.98967,-95.61072,Houston,77070,385400.0,2479.0,19,1,1
28168980,395000,4.0,3.0,2768.0,8624.88,1974.0,SINGLE_FAMILY,29.97982,-95.57972,Houston,77070,385800.0,2499.0,11,1,1
28271971,338000,4.0,3.0,2765.0,0.2709,1979.0,SINGLE_FAMILY,29.99375,-95.60646,Houston,77070,325800.0,2600.0,20,1,1
62585487,259900,4.0,3.0,2721.0,5079.096,2001.0,SINGLE_FAMILY,29.999056,-95.404465,Houston,77073,252600.0,2325.0,10,1,1
80521663,199900,3.0,2.0,1255.0,6046.128,2006.0,SINGLE_FAMILY,30.035172,-95.384705,Houston,77073,192700.0,1650.0,12,1,1
28000915,337000,3.0,2.0,2024.0,9600.624,1960.0,SINGLE_FAMILY,29.67884,-95.51615,Houston,77074,320400.0,2250.0,135,1,1
28114397,379999,4.0,3.0,2577.0,0.312,1968.0,SINGLE_FAMILY,30.027252,-95.41124,Houston,77073,365200.0,2384.0,18,1,1
28310665,239900,3.0,2.0,1600.0,8820.9,1979.0,SINGLE_FAMILY,29.95571,-95.46699,Houston,77067,228700.0,1700.0,50,1,1
80581546,299900,5.0,3.0,3520.0,9369.756,2005.0,SINGLE_FAMILY,29.977085,-95.41234,Houston,77073,288600.0,3099.0,20,1,1
28444630,238000,3.0,2.0,1478.0,5501.628,1984.0,SINGLE_FAMILY,29.962576,-95.45573,Houston,77067,230000.0,1680.0,13,1,1
28384580,245000,3.0,2.0,1334.0,8084.736,1982.0,SINGLE_FAMILY,29.959036,-95.56962,Houston,77070,242900.0,1699.0,7,1,1
28354512,385000,4.0,4.0,3592.0,8398.368,1981.0,SINGLE_FAMILY,30.010628,-95.38486,Houston,77073,371600.0,3074.0,19,1,1
84046400,299000,5.0,3.0,2730.0,5174.928,2007.0,SINGLE_FAMILY,29.968952,-95.378105,Houston,77073,298100.0,2400.0,1,1,1
28407647,269000,4.0,3.0,2159.0,8755.56,1994.0,SINGLE_FAMILY,30.00683,-95.4218,Houston,77073,263300.0,2091.0,9,1,1
28310591,244999,3.0,2.0,1600.0,6403.32,1979.0,SINGLE_FAMILY,29.955797,-95.46761,Houston,77067,232900.0,1737.0,56,1,1
340361253,296890,4.0,3.0,2182.0,4923.0,2024.0,SINGLE_FAMILY,29.964748,-95.44732,Houston,77067,288300.0,2557.0,105,1,1
58674424,293000,5.0,3.0,2607.0,5641.02,2001.0,SINGLE_FAMILY,29.960516,-95.45894,Houston,77067,288000.0,2299.0,8,1,1
2055660460,3500001,0.0,0.0,0.0,5.8919,2001.5,LOT,29.959625,-95.42883,Houston,77067,376400.0,950.0,272,0,1
121111762,199900,3.0,2.0,1258.0,3998.808,2012.0,SINGLE_FAMILY,29.96124,-95.4372,Houston,77067,193200.0,1650.0,13,1,1
84060712,269900,3.0,2.0,1650.0,3998.808,2007.0,SINGLE_FAMILY,29.96207,-95.55997,Houston,77070,261100.0,1875.0,17,1,1
62585750,249900,3.0,2.0,1542.0,4499.748,2002.0,SINGLE_FAMILY,29.941376,-95.4526,Houston,77067,244600.0,1749.0,10,1,1
350934864,271800,4.0,3.0,2065.0,6050.484,2024.0,SINGLE_FAMILY,30.026993,-95.39779,Houston,77073,266800.0,2400.0,11,1,0
28503686,650000,3.0,4.0,4804.0,9631.116,1990.0,SINGLE_FAMILY,30.010466,-95.47661,Houston,77068,376400.0,4500.0,522,0,1
28444723,220000,3.0,2.0,1471.0,5501.628,1995.0,SINGLE_FAMILY,29.95985,-95.45614,Houston,77067,219900.0,1650.0,2,1,1
28407967,209900,3.0,2.0,1237.0,6825.852,1983.0,SINGLE_FAMILY,30.003222,-95.41541,Houston,77073,199900.0,1636.0,46,1,1
80566441,215000,3.0,3.0,2295.0,0.2639,2005.0,SINGLE_FAMILY,29.97136,-95.406845,Houston,77073,209000.0,2149.0,10,1,1
161371912,649900,3.0,3.0,3215.0,7200.468,2023.0,SINGLE_FAMILY,30.005234,-95.47394,Houston,77068,632700.0,3918.0,110,1,1
28238960,389000,4.0,3.0,2628.0,0.2755,1978.0,SINGLE_FAMILY,30.001875,-95.4905,Houston,77068,372700.0,2350.0,94,1,1
62594632,230000,3.0,2.0,2175.0,5776.056,2002.0,SINGLE_FAMILY,29.952492,-95.43966,Houston,77067,220500.0,2090.0,41,1,1
84039891,215000,3.0,2.0,1194.0,3023.064,2007.0,SINGLE_FAMILY,29.978092,-95.402855,Houston,77073,211600.0,1604.0,7,1,1
28211234,302000,4.0,2.0,2132.0,10733.184,1975.0,SINGLE_FAMILY,29.985395,-95.49731,Houston,77066,296400.0,2185.0,10,1,1
28238944,324000,4.0,3.0,2822.0,8999.496,1978.0,SINGLE_FAMILY,30.003115,-95.48988,Houston,77068,310600.0,2500.0,66,1,1
28370314,229900,4.0,2.0,1450.0,8337.384,1981.0,SINGLE_FAMILY,29.947481,-95.447845,Houston,77067,219700.0,1674.0,26,1,1
28227172,284999,4.0,3.0,2109.0,6804.072,1976.0,SINGLE_FAMILY,29.953724,-95.45882,Houston,77067,273100.0,2089.0,28,1,1
28418899,379900,4.0,4.0,3061.0,8970.0,1990.0,SINGLE_FAMILY,30.004951,-95.48847,Houston,77068,366800.0,2977.0,40,1,1
28433805,888999,6.0,6.0,5712.0,0.4332999999999999,1984.0,SINGLE_FAMILY,30.012959,-95.48643,Houston,77068,838500.0,6435.0,110,1,1
28458395,280000,3.0,3.0,2160.0,7021.872,2012.0,SINGLE_FAMILY,29.959215,-95.472145,Houston,77067,271800.0,2100.0,19,1,1
62585780,230000,3.0,2.0,1542.0,4499.748,2002.0,SINGLE_FAMILY,29.940926,-95.454216,Houston,77067,228000.0,1749.0,6,1,1
84016694,850000,5.0,6.0,6988.0,0.6446000000000001,1970.0,SINGLE_FAMILY,29.973774,-95.508766,Houston,77066,850700.0,4742.0,13,1,1
28465658,229900,4.0,3.0,1685.0,4948.416,1998.0,SINGLE_FAMILY,30.007286,-95.42069,Houston,77073,219700.0,1800.0,137,1,1
350423411,265350,4.0,2.0,1735.0,6050.484,2024.0,SINGLE_FAMILY,30.02705,-95.39872,Houston,77073,264100.0,2400.0,2,1,0
28526000,325000,3.0,2.0,2400.0,7623.0,1996.0,SINGLE_FAMILY,30.003206,-95.48078,Houston,77068,314300.0,2232.0,28,1,1
28227836,215000,3.0,2.0,1259.0,6930.396,1982.0,SINGLE_FAMILY,29.95056,-95.46052,Houston,77067,205200.0,1650.0,40,1,1
126309453,240000,3.0,3.0,2118.0,2914.164,2014.0,SINGLE_FAMILY,29.976942,-95.40279,Houston,77073,230800.0,1849.0,116,1,1
28227799,229900,3.0,2.0,1537.0,6599.34,1979.0,SINGLE_FAMILY,29.953218,-95.459724,Houston,77067,220000.0,1703.0,25,1,1
28227769,245000,3.0,2.0,1620.0,7148.196,1981.0,SINGLE_FAMILY,29.95108,-95.457565,Houston,77067,235400.0,1699.0,18,1,1
28379322,244000,3.0,2.0,1491.0,6298.776,1980.0,SINGLE_FAMILY,29.95826,-95.46806,Houston,77067,232800.0,1739.0,48,1,1
28414261,290000,4.0,3.0,2383.0,7148.196,1983.0,SINGLE_FAMILY,29.954641,-95.49589,Houston,77066,289000.0,2250.0,5,1,1
80592367,259900,4.0,2.0,2506.0,4199.184,2006.0,SINGLE_FAMILY,29.973343,-95.41729,Houston,77073,249700.0,2250.0,55,1,1
28379454,219900,3.0,2.0,1520.0,6590.628,1982.0,SINGLE_FAMILY,29.959332,-95.46654,Houston,77067,208800.0,1741.0,81,1,1
161115824,290000,4.0,3.0,2223.0,6917.328,2016.0,SINGLE_FAMILY,29.970383,-95.39058,Houston,77073,286500.0,2289.0,102,1,1
28239499,340000,4.0,3.0,2446.0,9557.064,1979.0,SINGLE_FAMILY,30.013412,-95.490135,Houston,77068,325000.0,2435.0,108,1,1
28294991,189900,3.0,2.0,1535.0,7148.196,1978.0,SINGLE_FAMILY,29.967833,-95.49135,Houston,77066,189600.0,1758.0,4,1,1
28239177,309000,4.0,3.0,2614.0,0.2626,1979.0,SINGLE_FAMILY,30.010786,-95.48943,Houston,77068,309000.0,2350.0,49,1,1
84048090,260000,3.0,3.0,2320.0,5248.98,2003.0,SINGLE_FAMILY,29.954426,-95.438126,Houston,77067,249000.0,2149.0,64,1,1
121116308,230000,3.0,2.0,1440.0,5248.98,2012.0,SINGLE_FAMILY,30.017845,-95.41419,Houston,77073,224400.0,1700.0,8,1,1
28414486,320000,4.0,3.0,2606.0,6599.34,2007.0,SINGLE_FAMILY,29.951109,-95.48997,Houston,77066,308600.0,2299.0,82,1,1
28172150,365000,4.0,3.0,2690.0,9600.624,1972.0,SINGLE_FAMILY,29.972145,-95.51566,Houston,77066,349000.0,2350.0,96,1,1
28172413,658000,5.0,4.0,4849.0,0.4298,1975.0,SINGLE_FAMILY,29.973907,-95.50693,Houston,77066,634000.0,3832.0,27,1,1
28525997,335000,3.0,3.0,2369.0,5205.42,2001.0,SINGLE_FAMILY,30.002874,-95.48035,Houston,77068,324700.0,2250.0,38,1,1
28479949,209900,3.0,3.0,1500.0,4203.54,2000.0,SINGLE_FAMILY,30.007067,-95.41607,Houston,77073,200000.0,1725.0,90,1,1
28143194,250000,4.0,2.0,1962.0,9809.712,1970.0,SINGLE_FAMILY,30.026848,-95.39365,Houston,77073,237300.0,1949.0,103,1,1
28459666,295000,4.0,3.0,2392.0,4948.416,2000.0,SINGLE_FAMILY,29.938774,-95.45692,Houston,77067,294800.0,2155.0,1,1,1
80596283,250000,3.0,3.0,2487.0,4316.796,2006.0,SINGLE_FAMILY,29.97069,-95.4129,Houston,77073,242200.0,2250.0,12,1,1
348977005,262810,3.0,3.0,1553.0,6050.484,2024.0,SINGLE_FAMILY,30.02705,-95.39872,Houston,77073,261900.0,2400.0,2,1,0
161371911,730000,3.0,4.0,2572.0,7200.468,2023.0,SINGLE_FAMILY,30.005262,-95.474106,Houston,77068,376400.0,1085.0,135,0,1
97631833,224995,3.0,3.0,1651.0,3998.808,2009.0,SINGLE_FAMILY,29.969439,-95.41148,Houston,77073,216800.0,1749.0,34,1,1
58668690,620000,5.0,3.0,4409.0,0.9819100091827364,1960.0,MULTI_FAMILY,29.94187,-95.45056,Houston,77067,586600.0,2697.0,87,1,1
80538558,225000,3.0,3.0,1560.0,3493.512,2005.0,SINGLE_FAMILY,29.976013,-95.40943,Houston,77073,221400.0,1700.0,5,1,1
97629187,275000,3.0,2.0,1320.0,4865.652,2009.0,SINGLE_FAMILY,30.010307,-95.40659,Houston,77073,272300.0,1050.0,4,1,1
28444663,225000,3.0,2.0,1454.0,5819.616,1983.0,SINGLE_FAMILY,29.962212,-95.45569,Houston,77067,215800.0,1666.0,19,1,1
70300429,150000,0.0,0.0,0.0,0.4551,2001.5,LOT,30.01566,-95.48311,Houston,77068,376400.0,1085.0,207,0,1
2064396351,354900,3.0,3.0,2705.0,5240.268,2022.0,SINGLE_FAMILY,30.001453,-95.498405,Houston,77068,345300.0,2119.0,89,1,1
62598338,239000,3.0,3.0,1587.0,3232.152,2003.0,SINGLE_FAMILY,29.963598,-95.430916,Houston,77067,226800.0,1700.0,32,1,1
70312286,209900,3.0,2.0,1269.0,3153.744,2005.0,SINGLE_FAMILY,29.961376,-95.42936,Houston,77067,199300.0,1625.0,20,1,1
28309562,249900,3.0,2.0,1638.0,6507.864,1984.0,SINGLE_FAMILY,29.948624,-95.461914,Houston,77067,238900.0,1700.0,47,1,1
80588651,260000,4.0,3.0,2446.0,4281.948,2006.0,SINGLE_FAMILY,29.973743,-95.41622,Houston,77073,248500.0,2249.0,257,1,1
80589833,200000,3.0,3.0,2191.0,3998.808,2006.0,SINGLE_FAMILY,29.969719,-95.41005,Houston,77073,191500.0,1998.0,60,1,1
28269887,420000,5.0,4.0,3176.0,8468.064,1982.0,SINGLE_FAMILY,30.001974,-95.50017,Houston,77068,420700.0,3049.0,1,1,1
28227923,224900,4.0,2.0,1552.0,7919.208,1982.0,SINGLE_FAMILY,29.95059,-95.45934,Houston,77067,222000.0,1674.0,6,1,1
28155021,359900,4.0,3.0,2622.0,9840.204,1972.0,SINGLE_FAMILY,29.998194,-95.49026,Houston,77068,347000.0,2299.0,29,1,1
28239300,400000,4.0,3.0,2892.0,0.5096649999999999,1978.0,SINGLE_FAMILY,30.009487,-95.49144,Houston,77068,385900.0,2795.0,31,1,1
338054039,410000,5.0,4.0,2942.0,6351.048,2019.0,SINGLE_FAMILY,29.998102,-95.50469,Houston,77068,403200.0,2900.0,10,1,1
28433762,1495000,6.0,8.0,7686.0,0.7316,1993.0,SINGLE_FAMILY,30.014069,-95.48356,Houston,77068,1449700.0,9476.0,11,1,1
28239348,375000,4.0,3.0,3260.0,8999.496,1978.0,SINGLE_FAMILY,30.008661,-95.49408,Houston,77068,376400.0,2814.0,11,0,1
161371917,764990,4.0,4.0,3706.0,8894.952,2020.0,SINGLE_FAMILY,30.004883,-95.472824,Houston,77068,744700.0,3963.0,31,1,1
28150530,272000,4.0,3.0,2748.0,0.3481,1972.0,SINGLE_FAMILY,29.978348,-95.509476,Houston,77066,258800.0,2500.0,68,1,1
28150393,389990,4.0,4.0,3012.0,0.2593,1970.0,SINGLE_FAMILY,29.97601,-95.511566,Houston,77066,376400.0,2800.0,22,1,1
28480079,249900,4.0,3.0,2124.0,4159.98,1984.0,SINGLE_FAMILY,29.962727,-95.4878,Houston,77066,239700.0,2094.0,48,1,1
126296903,324900,3.0,3.0,2725.0,5715.072,2014.0,SINGLE_FAMILY,29.992268,-95.49742,Houston,77068,376400.0,2400.0,0,0,1
28484053,235000,4.0,3.0,1391.0,5039.892,1999.0,SINGLE_FAMILY,29.950651,-95.500595,Houston,77066,235700.0,1800.0,1,1,1
28241585,269000,4.0,3.0,2868.0,10402.128,1976.0,SINGLE_FAMILY,29.97765,-95.49709,Houston,77066,376400.0,2299.0,50,0,1
161440918,345000,4.0,3.0,2882.0,8232.84,2017.0,SINGLE_FAMILY,30.01327,-95.4083,Houston,77073,334600.0,2798.0,29,1,1
338062044,368000,4.0,3.0,2261.0,4599.936,2020.0,SINGLE_FAMILY,29.958326,-95.496155,Houston,77066,358200.0,2450.0,42,1,1
28258712,224000,3.0,2.0,1788.0,6320.556,1977.0,SINGLE_FAMILY,29.973207,-95.492386,Houston,77066,214900.0,1817.0,37,1,1
28480267,209900,3.0,3.0,1321.0,4199.184,1984.0,SINGLE_FAMILY,29.963219,-95.48682,Houston,77066,200800.0,1785.0,53,1,1
28154899,382000,5.0,4.0,2598.0,9361.044,1971.0,SINGLE_FAMILY,29.99407,-95.491936,Houston,77068,368300.0,2362.0,31,1,1
28373826,199900,3.0,2.0,1931.0,7601.22,1982.0,SINGLE_FAMILY,29.96532,-95.482796,Houston,77066,190600.0,1900.0,48,1,1
62565824,335000,4.0,3.0,2809.0,10815.948,2003.0,SINGLE_FAMILY,29.963778,-95.50259,Houston,77066,322100.0,2550.0,115,1,1
28038392,362000,4.0,3.0,3196.0,0.5165000000000001,1978.0,SINGLE_FAMILY,30.01251,-95.4734,Houston,77068,362100.0,2799.0,4,1,1
28294811,235000,4.0,3.0,2746.0,6242.148,1979.0,SINGLE_FAMILY,29.970636,-95.48878,Houston,77066,225600.0,2307.0,21,1,1
68416968,273000,3.0,3.0,2264.0,5675.868,2003.0,SINGLE_FAMILY,29.951403,-95.495865,Houston,77066,265100.0,2135.0,19,1,1
2054748617,400000,4.0,3.0,3124.0,6316.2,2022.0,SINGLE_FAMILY,29.95963,-95.50488,Houston,77066,389200.0,2600.0,53,1,1
28373896,198500,3.0,2.0,1563.0,7248.384,1980.0,SINGLE_FAMILY,29.963634,-95.48329,Houston,77066,198500.0,1735.0,4,1,1
28387357,200000,4.0,2.0,1800.0,5248.98,1980.0,SINGLE_FAMILY,29.955173,-95.48423,Houston,77066,190200.0,1794.0,50,1,1
28150289,315000,4.0,3.0,2563.0,8929.8,1972.0,SINGLE_FAMILY,29.975082,-95.51546,Houston,77066,302400.0,2299.0,46,1,1
28468248,480000,4.0,3.0,3208.0,8659.728,1990.0,SINGLE_FAMILY,29.908422,-95.57388,Houston,77064,462900.0,2704.0,34,1,1
28308447,289900,3.0,2.0,1470.0,6242.148,1982.0,SINGLE_FAMILY,29.926159,-95.57362,Houston,77064,289300.0,1817.0,4,1,1
28269730,335000,5.0,4.0,2435.0,7474.896,1978.0,SINGLE_FAMILY,29.928743,-95.571304,Houston,77064,320200.0,2500.0,36,1,1
28451934,294000,4.0,3.0,2602.0,6298.776,1990.0,SINGLE_FAMILY,29.917976,-95.57028,Houston,77064,282500.0,2488.0,24,1,1
251228148,549000,4.0,2.0,4447.0,0.7699999999999999,1977.0,SINGLE_FAMILY,29.946001,-95.5566,Houston,77064,549900.0,3399.0,0,1,1
112153228,260000,3.0,3.0,1535.0,1920.0,2010.0,TOWNHOUSE,29.904968,-95.58125,Houston,77064,376400.0,1895.0,35,0,1
28545626,365000,4.0,2.0,2223.0,6865.056,1996.0,SINGLE_FAMILY,29.89944,-95.553795,Houston,77064,349100.0,2199.0,75,1,1
28296211,305000,4.0,3.0,1979.0,6991.38,1987.0,SINGLE_FAMILY,29.925928,-95.569664,Houston,77064,302600.0,2050.0,6,1,1
28545743,490000,5.0,4.0,3030.0,8733.78,1996.0,SINGLE_FAMILY,29.905249,-95.56178,Houston,77064,488100.0,2800.0,5,1,1
68425045,172900,3.0,2.0,1153.0,3911.688,2004.0,SINGLE_FAMILY,29.930962,-95.550735,Houston,77064,164400.0,1680.0,104,1,1
121106797,249000,3.0,3.0,1998.0,2414.0,2012.0,TOWNHOUSE,29.942163,-95.49469,Houston,77066,243600.0,1949.0,11,1,1
28134943,165000,3.0,2.0,1117.0,5776.056,1970.0,SINGLE_FAMILY,29.916609,-95.39373,Houston,77060,150700.0,1594.0,91,1,1
89648610,549999,4.0,4.0,3169.0,9291.348,2007.0,SINGLE_FAMILY,29.896364,-95.57967,Jersey Village,77064,530000.0,2999.0,34,1,1
28522046,540000,4.0,4.0,3756.0,0.2873,1998.0,SINGLE_FAMILY,29.89992,-95.5644,Houston,77064,517500.0,3499.0,75,1,1
28545767,439900,4.0,4.0,3466.0,7540.236,1998.0,SINGLE_FAMILY,29.904066,-95.56235,Houston,77064,423400.0,2979.0,49,1,1
28150631,359000,4.0,3.0,2695.0,8494.2,1972.0,SINGLE_FAMILY,29.976908,-95.50536,Houston,77066,349900.0,2310.0,13,1,1
28471594,350000,4.0,3.0,2320.0,6581.916,1986.0,SINGLE_FAMILY,29.925686,-95.56486,Houston,77064,337500.0,2199.0,19,1,1
28300595,155000,2.0,3.0,1106.0,2.0572,1977.0,CONDO,29.948053,-95.39659,Houston,77060,140600.0,1347.0,53,1,1
28451947,387000,3.0,3.0,2239.0,6825.852,1986.0,SINGLE_FAMILY,29.919168,-95.56924,Houston,77064,387900.0,2199.0,1,1,1
28241247,305000,3.0,3.0,1878.0,7801.596,1978.0,SINGLE_FAMILY,29.904825,-95.51581,Houston,77064,304800.0,1944.0,26,1,1
28352256,114990,2.0,3.0,1156.0,3.6586,1978.0,TOWNHOUSE,29.94962,-95.39827,Houston,77060,103900.0,656.0,17,1,1
28315484,190000,3.0,2.0,1869.0,6050.484,1978.0,SINGLE_FAMILY,29.947172,-95.39171,Houston,77060,173100.0,1800.0,118,1,1
28536550,339900,3.0,3.0,2274.0,8385.3,1998.0,SINGLE_FAMILY,29.91527,-95.56183,Houston,77064,326700.0,2299.0,53,1,1
28287761,229900,3.0,2.0,1586.0,6838.92,1979.0,SINGLE_FAMILY,29.900986,-95.51144,Houston,77064,218200.0,1800.0,67,1,1
28300593,79900,1.0,1.0,872.0,2.0565,1977.0,CONDO,29.948053,-95.39659,Houston,77060,70300.0,1097.0,54,1,1
70305623,529900,4.0,4.0,3470.0,0.2533999999999999,2007.0,SINGLE_FAMILY,29.896214,-95.57902,Jersey Village,77064,509000.0,3099.0,54,1,1
68422924,320000,4.0,2.0,1919.0,5749.92,2004.0,SINGLE_FAMILY,29.9297,-95.519516,Houston,77064,311500.0,1999.0,12,1,1
